@relation elec

@attribute nsdemand real
@attribute vicprice real
@attribute vicdemand real
@attribute transfer real
@attribute class {0,1}

@data
6916.0,810.0,4229.0,1147.0,1
6951.0,810.0,4249.0,1097.0,1
6949.0,810.0,4279.0,1097.0,1
6988.0,810.0,4295.0,1097.0,1
7000.0,810.0,4331.0,1097.0,1
6932.0,810.0,4336.0,1097.0,1
6856.0,873.0,4271.0,947.0,1
6728.0,810.0,4239.0,947.0,1
6627.0,810.0,4202.0,997.0,1
6518.0,810.0,4186.0,947.0,1
6489.0,810.0,4167.0,947.0,1
6503.0,810.0,4170.0,947.0,1
6471.0,810.0,4191.0,947.0,1
6471.0,810.0,4230.0,947.0,1
6450.0,810.0,4262.0,947.0,1
6549.0,810.0,4293.0,947.0,0
6580.0,810.0,4342.0,947.0,0
6532.0,810.0,4265.0,947.0,0
6501.0,810.0,4227.0,947.0,0
6512.0,810.0,4220.0,947.0,1
6671.0,835.0,4235.0,983.0,0
6726.0,835.0,4386.0,947.0,0
6554.0,823.0,4444.0,947.0,0
6337.0,810.0,4380.0,947.0,1
6453.0,873.0,4278.0,954.0,0
6403.0,674.0,4215.0,1097.0,1
6471.0,810.0,4203.0,1097.0,0
6303.0,810.0,4203.0,1133.0,1
6195.0,835.0,4497.0,1047.0,0
5899.0,810.0,4505.0,1032.0,1
5785.0,540.0,4428.0,975.0,1
5576.0,405.0,4325.0,975.0,1
5369.0,430.0,4556.0,925.0,1
5216.0,409.0,4483.0,925.0,1
5098.0,405.0,4315.0,975.0,1
5070.0,404.0,4193.0,1025.0,1
5091.0,404.0,4151.0,1055.0,1
5167.0,402.0,4119.0,1035.0,1
5359.0,603.0,4182.0,1107.0,1
5649.0,803.0,4273.0,1120.0,0
6201.0,737.0,4515.0,1170.0,0
6766.0,803.0,4786.0,863.0,0
6993.0,608.0,5175.0,731.0,1
7417.0,797.0,5468.0,542.0,1
7691.0,803.0,5353.0,614.0,1
7824.0,803.0,5338.0,754.0,1
8112.0,874.0,5408.0,770.0,0
8196.0,990.0,5424.0,660.0,0
8085.0,944.0,5430.0,566.0,0
8051.0,943.0,5455.0,598.0,0
7979.0,968.0,5470.0,547.0,0
7973.0,904.0,5506.0,599.0,0
7954.0,902.0,5459.0,636.0,0
7983.0,903.0,5503.0,593.0,0
7985.0,903.0,5523.0,561.0,0
7917.0,902.0,5553.0,544.0,0
7924.0,902.0,5540.0,561.0,0
7864.0,865.0,5544.0,626.0,0
7829.0,834.0,5489.0,694.0,1
7840.0,864.0,5513.0,644.0,0
7856.0,877.0,5522.0,622.0,0
7875.0,876.0,5533.0,628.0,0
7746.0,837.0,5492.0,588.0,1
7736.0,824.0,5388.0,725.0,1
7472.0,813.0,5241.0,691.0,1
7278.0,803.0,5047.0,625.0,1
7067.0,670.0,4891.0,610.0,1
6961.0,405.0,4769.0,710.0,1
7098.0,803.0,4759.0,821.0,1
7112.0,803.0,4869.0,721.0,1
6929.0,737.0,4900.0,660.0,1
6672.0,471.0,4782.0,710.0,1
6901.0,737.0,4654.0,945.0,0
6929.0,803.0,4505.0,842.0,1
7070.0,803.0,4458.0,911.0,0
7106.0,670.0,4427.0,938.0,1
6979.0,837.0,4771.0,833.0,0
6793.0,856.0,4784.0,905.0,0
6519.0,819.0,4675.0,841.0,0
6156.0,538.0,4579.0,860.0,1
5780.0,608.0,4798.0,710.0,1
5558.0,604.0,4675.0,710.0,1
5337.0,476.0,4519.0,925.0,1
5209.0,405.0,4403.0,975.0,1
5216.0,405.0,4337.0,1056.0,1
5276.0,405.0,4341.0,1075.0,1
5412.0,405.0,4388.0,1059.0,1
5695.0,608.0,4479.0,1084.0,0
6238.0,811.0,4703.0,984.0,0
6773.0,811.0,4901.0,665.0,0
6975.0,633.0,5294.0,551.0,1
7347.0,866.0,5572.0,482.0,0
7465.0,811.0,5441.0,651.0,1
7625.0,851.0,5431.0,711.0,0
7936.0,890.0,5502.0,556.0,0
8089.0,843.0,5538.0,628.0,0
8077.0,820.0,5582.0,673.0,1
8040.0,839.0,5634.0,661.0,0
8039.0,931.0,5692.0,701.0,0
7974.0,819.0,5761.0,656.0,0
8046.0,811.0,5759.0,675.0,0
8024.0,825.0,5800.0,686.0,0
8032.0,856.0,5885.0,660.0,0
8012.0,882.0,5919.0,528.0,0
7969.0,828.0,5962.0,512.0,0
7893.0,811.0,6009.0,472.0,0
7839.0,812.0,6011.0,492.0,0
7821.0,837.0,6061.0,447.0,0
7904.0,966.0,6088.0,300.0,0
7931.0,917.0,6139.0,217.0,0
7836.0,859.0,6147.0,187.0,0
7785.0,850.0,6058.0,245.0,0
7571.0,823.0,5864.0,242.0,1
7384.0,831.0,5620.0,511.0,0
7197.0,1023.0,5423.0,655.0,0
7134.0,834.0,5335.0,724.0,1
7153.0,877.0,5287.0,772.0,0
7132.0,868.0,5372.0,681.0,0
6930.0,812.0,5386.0,708.0,1
6733.0,684.0,5264.0,659.0,1
6920.0,697.0,5071.0,865.0,0
7001.0,811.0,4881.0,886.0,0
7157.0,811.0,4801.0,886.0,0
7208.0,811.0,4727.0,873.0,0
7099.0,857.0,5041.0,673.0,0
6907.0,811.0,5005.0,723.0,0
6628.0,811.0,4853.0,771.0,0
6245.0,811.0,4725.0,765.0,0
5866.0,811.0,4916.0,634.0,0
5623.0,405.0,4772.0,574.0,0
5388.0,404.0,4615.0,624.0,0
5331.0,399.0,4455.0,674.0,1
5283.0,399.0,4382.0,644.0,0
5317.0,398.0,4383.0,644.0,0
5533.0,813.0,4442.0,649.0,0
5799.0,1281.0,4500.0,735.0,0
6323.0,1460.0,4780.0,766.0,0
6906.0,1408.0,5008.0,565.0,0
7049.0,792.0,5415.0,437.0,1
7426.0,871.0,5725.0,403.0,1
7572.0,811.0,5626.0,410.0,1
7699.0,824.0,5666.0,566.0,1
8031.0,1327.0,5739.0,536.0,0
8208.0,857.0,5824.0,484.0,1
8182.0,813.0,5833.0,354.0,1
8169.0,824.0,6071.0,294.0,1
8204.0,849.0,6149.0,231.0,1
8250.0,873.0,6174.0,276.0,1
8228.0,886.0,6232.0,266.0,1
8248.0,912.0,6247.0,-84.0,1
8325.0,1035.0,6372.0,-249.0,0
8355.0,1015.0,6411.0,-257.0,0
8378.0,1162.0,6440.0,-297.0,0
8360.0,1087.0,6429.0,-339.0,0
8409.0,1086.0,6428.0,-351.0,0
8442.0,1028.0,6423.0,-365.0,0
8531.0,1217.0,6482.0,-465.0,0
8561.0,1076.0,6441.0,-437.0,0
8406.0,1042.0,6361.0,-275.0,0
8335.0,939.0,6181.0,-16.0,1
8033.0,916.0,5879.0,186.0,1
7866.0,859.0,5607.0,417.0,1
7616.0,849.0,5382.0,479.0,1
7508.0,871.0,5271.0,444.0,1
7644.0,887.0,5209.0,486.0,1
7655.0,888.0,5262.0,416.0,1
7447.0,834.0,5230.0,503.0,1
7129.0,814.0,5073.0,551.0,1
7269.0,902.0,4945.0,692.0,1
7295.0,841.0,4779.0,769.0,1
7330.0,813.0,4699.0,839.0,1
7307.0,813.0,4677.0,915.0,1
7193.0,1444.0,4970.0,626.0,0
6943.0,1049.0,4930.0,815.0,0
6705.0,1227.0,4822.0,764.0,0
6339.0,708.0,4666.0,809.0,0
5985.0,1166.0,4866.0,638.0,0
5713.0,1084.0,4771.0,785.0,0
5527.0,438.0,4587.0,774.0,1
5442.0,405.0,4442.0,874.0,1
5395.0,405.0,4397.0,874.0,1
5453.0,405.0,4379.0,974.0,1
5610.0,413.0,4448.0,1000.0,1
5853.0,500.0,4569.0,1000.0,0
6407.0,1922.0,4789.0,708.0,0
6938.0,820.0,5017.0,592.0,0
7151.0,642.0,5349.0,309.0,1
7559.0,912.0,5615.0,282.0,1
7726.0,904.0,5553.0,375.0,1
7909.0,908.0,5657.0,251.0,1
8339.0,1056.0,5753.0,146.0,0
8534.0,1007.0,5817.0,174.0,1
8522.0,974.0,5883.0,125.0,1
8547.0,1034.0,5977.0,62.0,0
8641.0,1035.0,6016.0,42.0,0
8682.0,1250.0,6073.0,-92.0,0
8777.0,1086.0,6063.0,-31.0,0
8919.0,1160.0,6115.0,-213.0,0
9019.0,1195.0,6180.0,-270.0,0
9084.0,1234.0,6220.0,-330.0,0
9121.0,2213.0,6275.0,-355.0,0
9155.0,2607.0,6263.0,-457.0,0
9156.0,1206.0,6218.0,-454.0,0
9192.0,2298.0,6186.0,-349.0,0
9176.0,2249.0,6155.0,-326.0,0
9195.0,3363.0,6146.0,-214.0,0
9107.0,2309.0,6016.0,-232.0,0
9064.0,1544.0,5931.0,-79.0,0
8801.0,1062.0,5704.0,121.0,1
8591.0,1054.0,5513.0,276.0,1
8369.0,1042.0,5284.0,370.0,1
8244.0,1002.0,5147.0,505.0,1
8374.0,1039.0,5122.0,209.0,1
8402.0,1057.0,5229.0,334.0,1
8087.0,976.0,5127.0,479.0,1
7729.0,907.0,4994.0,613.0,1
7819.0,1213.0,4823.0,722.0,1
7643.0,959.0,4659.0,816.0,1
7662.0,1081.0,4593.0,845.0,1
7501.0,409.0,4580.0,716.0,0
7367.0,1358.0,4871.0,611.0,0
7058.0,1174.0,4859.0,697.0,1
6820.0,1375.0,4724.0,756.0,0
6408.0,424.0,4595.0,709.0,1
6051.0,1245.0,4790.0,410.0,0
5793.0,1356.0,4676.0,591.0,0
5634.0,1144.0,4506.0,742.0,1
5544.0,849.0,4389.0,809.0,1
5542.0,996.0,4323.0,885.0,1
5599.0,1136.0,4357.0,774.0,1
5774.0,1119.0,4390.0,783.0,1
6006.0,1854.0,4458.0,739.0,0
6554.0,3079.0,4662.0,654.0,0
7026.0,1793.0,4947.0,530.0,0
7281.0,990.0,5276.0,236.0,1
7633.0,1026.0,5526.0,183.0,1
7811.0,911.0,5360.0,412.0,1
8022.0,926.0,5388.0,334.0,1
8402.0,1047.0,5418.0,212.0,1
8585.0,914.0,5448.0,419.0,1
8538.0,883.0,5476.0,409.0,1
8496.0,895.0,5518.0,398.0,1
8445.0,982.0,5517.0,227.0,1
8519.0,1040.0,5535.0,181.0,1
8526.0,1043.0,5533.0,165.0,1
8543.0,1040.0,5523.0,168.0,1
8605.0,1038.0,5553.0,126.0,1
8605.0,1041.0,5587.0,106.0,1
8599.0,1033.0,5563.0,161.0,1
8572.0,1036.0,5552.0,176.0,1
8537.0,1034.0,5494.0,261.0,1
8620.0,1033.0,5463.0,289.0,1
8671.0,1033.0,5478.0,336.0,1
8622.0,1030.0,5480.0,327.0,1
8466.0,897.0,5474.0,350.0,1
8238.0,890.0,5429.0,421.0,1
7886.0,840.0,5286.0,541.0,1
7678.0,862.0,5110.0,594.0,1
7460.0,849.0,4961.0,614.0,1
7410.0,808.0,4838.0,795.0,1
7493.0,843.0,4800.0,713.0,1
7493.0,867.0,4882.0,512.0,1
7296.0,818.0,4831.0,688.0,1
7000.0,791.0,4716.0,751.0,1
7157.0,886.0,4612.0,851.0,1
7231.0,857.0,4504.0,850.0,1
7339.0,968.0,4473.0,836.0,1
7295.0,1015.0,4456.0,863.0,1
7104.0,1024.0,4741.0,574.0,1
6889.0,994.0,4722.0,702.0,1
6649.0,1915.0,4606.0,702.0,0
6238.0,951.0,4527.0,809.0,1
5842.0,1026.0,4708.0,642.0,1
5605.0,1035.0,4595.0,764.0,1
5349.0,866.0,4401.0,809.0,1
5253.0,491.0,4235.0,809.0,1
5239.0,618.0,4156.0,809.0,1
5237.0,734.0,4128.0,960.0,1
5282.0,403.0,4131.0,809.0,1
5381.0,396.0,4111.0,709.0,1
5563.0,741.0,4211.0,957.0,1
5727.0,858.0,4276.0,999.0,1
5937.0,817.0,4337.0,916.0,1
6331.0,696.0,4444.0,891.0,1
6689.0,704.0,4490.0,1003.0,1
6997.0,830.0,4554.0,942.0,1
7395.0,929.0,4668.0,884.0,1
7533.0,895.0,4697.0,874.0,0
7583.0,944.0,4734.0,917.0,0
7598.0,968.0,4763.0,880.0,0
7649.0,964.0,4777.0,948.0,0
7694.0,1040.0,4802.0,864.0,0
7690.0,901.0,4766.0,961.0,0
7725.0,829.0,4801.0,961.0,1
7736.0,857.0,4787.0,1008.0,1
7731.0,817.0,4776.0,1011.0,0
7681.0,839.0,4760.0,1011.0,1
7708.0,817.0,4769.0,1119.0,1
7710.0,817.0,4738.0,1119.0,1
7750.0,845.0,4758.0,1169.0,1
7755.0,879.0,4806.0,1076.0,0
7800.0,882.0,4851.0,1060.0,0
7732.0,817.0,4865.0,989.0,0
7738.0,817.0,4846.0,960.0,0
7744.0,817.0,4830.0,960.0,0
7628.0,817.0,4742.0,960.0,0
7491.0,817.0,4660.0,995.0,0
7455.0,817.0,4574.0,995.0,0
7565.0,817.0,4614.0,995.0,0
7600.0,1493.0,4691.0,653.0,0
7427.0,3238.0,4637.0,724.0,0
7196.0,1424.0,4579.0,848.0,0
7254.0,1257.0,4487.0,932.0,0
7173.0,817.0,4381.0,995.0,1
7117.0,817.0,4367.0,965.0,0
6867.0,919.0,4400.0,986.0,1
6648.0,1498.0,4609.0,658.0,0
6310.0,986.0,4605.0,831.0,1
6146.0,807.0,4494.0,974.0,1
5830.0,399.0,4389.0,874.0,1
5569.0,535.0,4596.0,824.0,1
5329.0,397.0,4475.0,574.0,1
5134.0,395.0,4285.0,674.0,1
5053.0,395.0,4176.0,774.0,1
5020.0,394.0,4064.0,774.0,1
5014.0,396.0,4042.0,874.0,1
5036.0,403.0,4011.0,874.0,1
5114.0,405.0,3987.0,874.0,1
5203.0,405.0,4012.0,874.0,1
5234.0,405.0,3987.0,874.0,1
5329.0,405.0,4028.0,874.0,1
5587.0,405.0,4070.0,824.0,1
5912.0,694.0,4074.0,933.0,1
6265.0,816.0,4126.0,1043.0,1
6694.0,816.0,4198.0,1211.0,1
6897.0,816.0,4251.0,1132.0,1
7156.0,816.0,4287.0,1061.0,1
7291.0,816.0,4335.0,1111.0,1
7409.0,816.0,4380.0,1111.0,1
7554.0,816.0,4416.0,1111.0,1
7661.0,816.0,4438.0,1111.0,1
7701.0,816.0,4458.0,1111.0,1
7754.0,816.0,4422.0,1111.0,1
7790.0,816.0,4421.0,1111.0,1
7786.0,816.0,4398.0,1111.0,1
7761.0,816.0,4371.0,1134.0,1
7721.0,816.0,4364.0,1169.0,1
7582.0,816.0,4383.0,1169.0,1
7523.0,816.0,4407.0,1111.0,1
7597.0,816.0,4454.0,1061.0,1
7532.0,816.0,4492.0,974.0,0
7629.0,816.0,4535.0,945.0,0
7620.0,1747.0,4574.0,1040.0,0
7656.0,1018.0,4524.0,1045.0,0
7574.0,1057.0,4499.0,1145.0,0
7599.0,1071.0,4559.0,1084.0,0
7669.0,1010.0,4619.0,1145.0,0
7693.0,816.0,4673.0,1045.0,0
7449.0,816.0,4582.0,1045.0,0
7173.0,816.0,4478.0,1045.0,0
7126.0,816.0,4358.0,995.0,0
6893.0,816.0,4234.0,995.0,1
6769.0,816.0,4222.0,995.0,1
6544.0,747.0,4240.0,1013.0,1
6421.0,955.0,4529.0,972.0,0
6120.0,757.0,4547.0,986.0,1
5995.0,400.0,4454.0,674.0,0
5774.0,400.0,4369.0,674.0,1
5558.0,456.0,4591.0,574.0,1
5454.0,432.0,4512.0,524.0,1
5313.0,400.0,4364.0,674.0,1
5263.0,397.0,4231.0,674.0,1
5275.0,424.0,4190.0,824.0,1
5353.0,407.0,4194.0,874.0,1
5569.0,416.0,4258.0,900.0,1
5870.0,443.0,4345.0,873.0,1
6422.0,643.0,4576.0,943.0,1
7014.0,500.0,4794.0,818.0,0
7240.0,793.0,5194.0,560.0,1
7712.0,844.0,5472.0,443.0,1
7891.0,761.0,5376.0,691.0,1
8084.0,772.0,5359.0,763.0,1
8475.0,872.0,5420.0,696.0,1
8641.0,876.0,5419.0,686.0,1
8705.0,877.0,5423.0,627.0,1
8682.0,915.0,5414.0,658.0,1
8751.0,879.0,5450.0,664.0,1
8825.0,913.0,5460.0,704.0,1
8857.0,958.0,5433.0,616.0,1
8873.0,979.0,5430.0,725.0,1
8736.0,890.0,5427.0,720.0,1
8704.0,876.0,5419.0,702.0,1
8711.0,877.0,5411.0,687.0,1
8629.0,876.0,5371.0,732.0,1
8523.0,806.0,5329.0,794.0,1
8595.0,843.0,5324.0,731.0,1
8605.0,865.0,5301.0,828.0,1
8632.0,848.0,5343.0,816.0,1
8510.0,810.0,5359.0,879.0,1
8340.0,843.0,5329.0,854.0,1
8020.0,907.0,5150.0,829.0,1
7743.0,480.0,4999.0,702.0,0
7454.0,400.0,4871.0,674.0,1
7334.0,401.0,4819.0,694.0,1
7411.0,414.0,4860.0,584.0,1
7407.0,445.0,4961.0,574.0,0
7138.0,429.0,4937.0,574.0,1
6856.0,396.0,4794.0,624.0,1
7021.0,418.0,4683.0,724.0,0
7039.0,412.0,4520.0,924.0,1
7152.0,400.0,4450.0,924.0,0
7099.0,400.0,4432.0,924.0,0
7002.0,404.0,4733.0,774.0,0
6768.0,539.0,4772.0,874.0,0
6508.0,422.0,4688.0,924.0,1
6171.0,420.0,4605.0,924.0,1
5797.0,892.0,4831.0,797.0,1
5638.0,426.0,4758.0,774.0,0
5368.0,398.0,4578.0,774.0,1
5276.0,400.0,4446.0,874.0,1
5252.0,398.0,4354.0,874.0,1
5303.0,411.0,4336.0,974.0,1
5495.0,406.0,4377.0,1000.0,1
5730.0,418.0,4458.0,1023.0,1
6286.0,657.0,4710.0,996.0,1
6750.0,791.0,4953.0,797.0,1
6892.0,802.0,5327.0,331.0,1
7249.0,770.0,5583.0,337.0,1
7305.0,639.0,5453.0,558.0,1
7379.0,663.0,5416.0,627.0,1
7720.0,762.0,5442.0,544.0,1
7815.0,763.0,5423.0,565.0,1
7816.0,763.0,5432.0,574.0,1
7770.0,761.0,5429.0,579.0,1
7767.0,762.0,5457.0,508.0,1
7759.0,764.0,5431.0,590.0,1
7721.0,749.0,5373.0,678.0,1
7757.0,757.0,5384.0,671.0,1
7766.0,765.0,5423.0,549.0,1
7754.0,779.0,5431.0,526.0,1
7760.0,828.0,5426.0,568.0,0
7705.0,856.0,5421.0,580.0,0
7655.0,857.0,5430.0,565.0,0
7700.0,877.0,5407.0,515.0,0
7713.0,882.0,5443.0,484.0,0
7770.0,885.0,5453.0,488.0,0
7673.0,895.0,5471.0,406.0,0
7545.0,898.0,5375.0,404.0,0
7315.0,963.0,5202.0,472.0,0
7160.0,893.0,5033.0,572.0,0
6951.0,808.0,4883.0,796.0,1
6943.0,510.0,4837.0,724.0,0
7129.0,445.0,4825.0,744.0,0
7080.0,860.0,4960.0,663.0,0
6909.0,852.0,4952.0,695.0,0
6634.0,785.0,4862.0,774.0,0
6839.0,409.0,4698.0,774.0,0
6878.0,419.0,4560.0,924.0,0
7045.0,405.0,4516.0,924.0,0
7042.0,405.0,4483.0,974.0,0
7016.0,942.0,4831.0,853.0,0
6828.0,630.0,4819.0,924.0,0
6547.0,410.0,4710.0,974.0,0
6159.0,405.0,4614.0,974.0,0
5802.0,434.0,4862.0,874.0,0
5506.0,410.0,4757.0,874.0,0
5270.0,404.0,4569.0,874.0,1
5165.0,402.0,4433.0,974.0,1
5184.0,400.0,4351.0,974.0,1
5203.0,403.0,4341.0,1074.0,1
5387.0,405.0,4369.0,1074.0,1
5645.0,411.0,4435.0,1100.0,1
6159.0,825.0,4674.0,996.0,0
6682.0,1065.0,4928.0,809.0,0
6785.0,902.0,5281.0,410.0,0
7172.0,924.0,5545.0,265.0,0
7251.0,924.0,5405.0,508.0,0
7346.0,733.0,5386.0,597.0,1
7647.0,763.0,5432.0,671.0,1
7804.0,838.0,5450.0,652.0,0
7775.0,828.0,5473.0,631.0,1
7771.0,827.0,5536.0,607.0,1
7802.0,863.0,5574.0,557.0,0
7857.0,889.0,5615.0,499.0,0
7768.0,821.0,5551.0,567.0,1
7834.0,890.0,5584.0,503.0,0
7922.0,903.0,5693.0,442.0,0
7903.0,903.0,5662.0,551.0,0
7883.0,862.0,5696.0,484.0,0
7867.0,902.0,5734.0,438.0,0
7886.0,798.0,5715.0,429.0,0
7922.0,567.0,5734.0,620.0,1
7967.0,810.0,5811.0,623.0,1
7998.0,862.0,5830.0,615.0,0
7883.0,857.0,5778.0,625.0,0
7790.0,870.0,5696.0,629.0,0
7535.0,841.0,5552.0,699.0,1
7348.0,576.0,5334.0,659.0,1
7160.0,588.0,5161.0,811.0,0
7137.0,410.0,5040.0,765.0,0
7300.0,405.0,5034.0,762.0,0
7266.0,460.0,5151.0,794.0,0
7025.0,581.0,5086.0,759.0,0
6762.0,410.0,4974.0,759.0,1
6932.0,405.0,4790.0,724.0,0
6947.0,404.0,4674.0,783.0,0
7098.0,401.0,4599.0,826.0,0
7120.0,403.0,4563.0,963.0,1
7047.0,416.0,4866.0,893.0,0
6823.0,417.0,4877.0,847.0,0
6542.0,405.0,4734.0,826.0,0
6171.0,405.0,4629.0,883.0,0
5793.0,582.0,4847.0,976.0,1
5524.0,428.0,4758.0,933.0,1
5312.0,407.0,4577.0,974.0,1
5208.0,405.0,4434.0,1024.0,1
5187.0,405.0,4352.0,1049.0,1
5231.0,405.0,4342.0,1049.0,1
5403.0,405.0,4379.0,1048.0,1
5644.0,405.0,4455.0,1023.0,1
6188.0,465.0,4730.0,958.0,0
6694.0,413.0,4990.0,758.0,0
6833.0,741.0,5342.0,526.0,0
7186.0,918.0,5549.0,516.0,0
7291.0,853.0,5447.0,652.0,1
7456.0,904.0,5511.0,561.0,0
7853.0,921.0,5583.0,606.0,0
7998.0,927.0,5607.0,593.0,0
8015.0,936.0,5662.0,518.0,0
8034.0,992.0,5725.0,474.0,0
8122.0,919.0,5771.0,504.0,0
8187.0,961.0,5791.0,463.0,0
8240.0,932.0,5802.0,525.0,0
8345.0,1004.0,5817.0,534.0,0
8450.0,1062.0,5890.0,493.0,0
8540.0,2316.0,5945.0,519.0,0
8633.0,2151.0,5990.0,397.0,0
8682.0,1912.0,6017.0,235.0,0
8723.0,1322.0,6010.0,380.0,0
8864.0,1874.0,6050.0,360.0,0
8933.0,8331.0,6011.0,287.0,0
9001.0,1565.0,6019.0,277.0,0
8929.0,1972.0,6067.0,254.0,0
8897.0,1439.0,5976.0,364.0,0
8684.0,1071.0,5768.0,559.0,1
8496.0,1105.0,5516.0,679.0,1
8271.0,1013.0,5294.0,859.0,1
8147.0,820.0,5171.0,780.0,1
8313.0,820.0,5146.0,780.0,1
8231.0,832.0,5248.0,766.0,1
7850.0,1036.0,5134.0,781.0,1
7481.0,950.0,5026.0,876.0,1
7541.0,950.0,4869.0,966.0,1
7454.0,950.0,4705.0,1006.0,1
7461.0,950.0,4598.0,966.0,1
7364.0,950.0,4582.0,1066.0,1
7214.0,950.0,4898.0,916.0,1
6956.0,950.0,4896.0,916.0,1
6639.0,950.0,4768.0,1036.0,1
6264.0,507.0,4663.0,1028.0,1
5892.0,705.0,4860.0,878.0,1
5657.0,767.0,4706.0,808.0,1
5435.0,501.0,4548.0,973.0,1
5387.0,401.0,4394.0,1003.0,1
5360.0,402.0,4345.0,1023.0,1
5391.0,404.0,4327.0,1073.0,1
5590.0,405.0,4387.0,1073.0,1
5816.0,402.0,4436.0,1013.0,1
6349.0,425.0,4695.0,973.0,1
6856.0,587.0,4929.0,898.0,1
7112.0,674.0,5267.0,518.0,1
7472.0,1067.0,5535.0,500.0,1
7705.0,808.0,5418.0,713.0,1
7880.0,961.0,5415.0,773.0,1
8360.0,995.0,5446.0,863.0,1
8533.0,1045.0,5441.0,859.0,1
8612.0,1024.0,5432.0,837.0,1
8622.0,1044.0,5477.0,895.0,1
8659.0,812.0,5462.0,995.0,1
8738.0,997.0,5473.0,906.0,1
8789.0,915.0,5433.0,914.0,1
8864.0,976.0,5457.0,917.0,1
8883.0,866.0,5460.0,877.0,1
8939.0,1113.0,5450.0,871.0,0
8854.0,479.0,5429.0,830.0,1
8872.0,479.0,5393.0,830.0,1
8847.0,479.0,5352.0,891.0,1
8843.0,479.0,5300.0,856.0,1
8846.0,479.0,5308.0,891.0,1
8768.0,950.0,5332.0,883.0,1
8569.0,950.0,5297.0,829.0,1
8247.0,872.0,5251.0,658.0,1
7875.0,406.0,5088.0,808.0,1
7633.0,406.0,4943.0,808.0,1
7394.0,405.0,4806.0,858.0,1
7425.0,405.0,4760.0,823.0,1
7458.0,411.0,4787.0,823.0,1
7336.0,463.0,4927.0,823.0,1
7148.0,405.0,4795.0,823.0,1
6895.0,403.0,4695.0,873.0,1
7103.0,401.0,4569.0,873.0,1
7159.0,398.0,4457.0,873.0,1
7279.0,401.0,4398.0,873.0,1
7276.0,401.0,4409.0,873.0,1
7063.0,835.0,4739.0,791.0,1
6878.0,950.0,4745.0,884.0,1
6534.0,405.0,4602.0,823.0,0
6112.0,405.0,4494.0,873.0,0
5761.0,405.0,4700.0,823.0,0
5467.0,404.0,4577.0,823.0,1
5285.0,403.0,4415.0,873.0,1
5157.0,404.0,4235.0,873.0,1
5097.0,404.0,4163.0,953.0,1
5101.0,404.0,4107.0,973.0,1
5172.0,400.0,4097.0,973.0,1
5243.0,390.0,4098.0,1023.0,1
5472.0,580.0,4204.0,1060.0,1
5618.0,947.0,4250.0,1031.0,0
5860.0,986.0,4332.0,1045.0,0
6183.0,999.0,4422.0,845.0,0
6566.0,686.0,4484.0,1095.0,0
6834.0,1166.0,4533.0,1095.0,0
7161.0,999.0,4663.0,1045.0,0
7246.0,999.0,4660.0,995.0,0
7257.0,999.0,4696.0,995.0,0
7225.0,999.0,4705.0,995.0,0
7216.0,960.0,4702.0,995.0,1
7213.0,999.0,4721.0,943.0,0
7136.0,986.0,4689.0,986.0,0
7106.0,986.0,4686.0,970.0,0
7050.0,986.0,4648.0,994.0,0
7018.0,999.0,4607.0,972.0,0
6935.0,999.0,4596.0,995.0,0
6898.0,986.0,4557.0,978.0,0
6846.0,833.0,4534.0,958.0,1
6859.0,744.0,4524.0,975.0,1
6856.0,390.0,4535.0,958.0,1
6877.0,759.0,4574.0,1016.0,1
6767.0,479.0,4590.0,958.0,1
6788.0,392.0,4614.0,958.0,1
6759.0,947.0,4594.0,1016.0,1
6728.0,947.0,4532.0,1016.0,1
6624.0,757.0,4444.0,958.0,1
6638.0,390.0,4404.0,958.0,1
6766.0,660.0,4471.0,958.0,1
6763.0,593.0,4610.0,908.0,1
6612.0,973.0,4554.0,962.0,0
6431.0,973.0,4486.0,1012.0,0
6568.0,999.0,4386.0,1045.0,0
6549.0,885.0,4312.0,958.0,0
6556.0,999.0,4261.0,1028.0,0
6381.0,898.0,4287.0,958.0,0
6243.0,466.0,4563.0,858.0,1
5951.0,455.0,4533.0,673.0,1
5771.0,333.0,4426.0,623.0,1
5509.0,398.0,4315.0,723.0,1
5273.0,405.0,4564.0,723.0,1
5084.0,404.0,4483.0,723.0,1
4945.0,404.0,4302.0,773.0,1
4845.0,394.0,4175.0,758.0,1
4811.0,257.0,4062.0,1020.0,1
4809.0,404.0,4019.0,1027.0,1
4837.0,315.0,3933.0,906.0,1
4890.0,377.0,3887.0,892.0,1
4989.0,390.0,3897.0,941.0,1
5030.0,383.0,3885.0,873.0,1
5149.0,394.0,3902.0,1056.0,1
5435.0,390.0,3951.0,1073.0,1
5743.0,390.0,3964.0,1073.0,1
6040.0,399.0,4048.0,1073.0,1
6347.0,345.0,4118.0,973.0,0
6547.0,399.0,4189.0,973.0,0
6621.0,402.0,4241.0,973.0,0
6663.0,402.0,4271.0,973.0,0
6645.0,396.0,4249.0,973.0,0
6658.0,350.0,4228.0,973.0,0
6727.0,489.0,4353.0,973.0,0
6698.0,399.0,4268.0,973.0,0
6696.0,400.0,4311.0,973.0,0
6672.0,403.0,4296.0,1073.0,0
6705.0,403.0,4278.0,1073.0,0
6711.0,400.0,4282.0,1023.0,0
6756.0,398.0,4269.0,1013.0,0
6829.0,659.0,4295.0,1013.0,0
6858.0,497.0,4327.0,1055.0,0
